file,Sij,baseline_test_MSE,ufrf_test_MSE,freq_min_GHz,freq_max_GHz,device_type,family,leaderboard,improvement_%
RDER71H335K3M1H03A_DC0V_25degC_series.s2p,S11,0.8772183794601904,0.8596955889277232,1e-07,0.1,passive,RDER,results/batch_s11_sparameters (2)/leaderboard.csv,1.9975402867470817
RDER71H335K3P1H03B_DC0V_25degC_series.s2p,S11,0.8785182319412967,0.8609736849627396,1e-07,0.1,passive,RDER,results/batch_s11_sparameters (2)/leaderboard.csv,1.9970612265824277
RDER71H335K3S1H03A_DC0V_25degC_series.s2p,S11,0.8785182319412967,0.8609736849627396,1e-07,0.1,passive,RDER,results/batch_s11_sparameters (2)/leaderboard.csv,1.9970612265824277
RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,S11,0.9489623844599524,0.931366955552692,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8541755917199851
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S11,0.9489623844599524,0.931366955552692,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8541755917199851
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S11,0.9489822163389424,0.9314247996011265,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8501312706944435
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S11,0.9489822163389424,0.9314247996011265,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8501312706944435
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S11,0.9723752011100494,0.9548233464880952,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8050495942221938
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S11,0.9723752011100494,0.9548233464880952,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8050495942221938
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S11,0.945970759985251,0.9284358971558746,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8536368745319183
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S11,0.945970759985251,0.9284358971558746,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.8536368745319183
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S11,0.8796304126280129,0.8620622540329463,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9972204624643821
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S11,0.8796304126280129,0.8620622540329463,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9972204624643821
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S11,0.8772183794601904,0.8596955889277232,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9975402867470817
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S11,0.8772183794601904,0.8596955889277232,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9975402867470817
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S11,0.9059138347210144,0.8883207675828391,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9420243365190786
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S11,0.9059138347210144,0.8883207675828391,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9420243365190786
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S11,0.9059421737929024,0.8883871594698197,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9377632293665321
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S11,0.9059421737929024,0.8883871594698197,1e-07,0.1,passive,RHEL,results/batch_s11_sparameters (2)/leaderboard.csv,1.9377632293665321
04AF101.s2p,S21,0.0047843763158424,0.0046060733419789,0.001,1.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,3.7267756984978275
04AF141.s2p,S21,0.008843725605689,0.008937550584693,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.0609214169155656
04AF181.s2p,S21,0.0095465757931801,0.0096643979989114,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.234182897447587
04AF200.s2p,S21,0.003615841501955,0.0036159803350939,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.003839580325217265
04AF201.s2p,S21,0.0074305760450822,0.0074029613348178,0.001,3.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,0.3716361974745708
04AF220.s2p,S21,0.0044168713239579,0.0044158461989954,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,0.023209301048438352
04AF221.s2p,S21,0.0088995844204159,0.0090139427031215,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.2849845262803425
04AF251.s2p,S21,0.0088796161437657,0.0089968710378225,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.3204950772463668
04AF271.s2p,S21,0.0090432599638381,0.0091644693177377,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.3403280938985422
04AF301.s2p,S21,0.0089393991708458,0.0090562354768127,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.3069816408684356
04AF330.s2p,S21,0.0054829759401425,0.0054841984334954,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.02229616482447674
04AF331.s2p,S21,0.007557607350155,0.0075320260583905,0.001,3.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,0.3384840013417114
04AF360.s2p,S21,0.0054348562633686,0.005441086539634,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.11463552968994493
04AF361.s2p,S21,0.0093077224670289,0.0094268001263645,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.2793426077905954
04AF390.s2p,S21,0.0060400678758687,0.0060500722294232,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.16563313128432594
04AF391.s2p,S21,0.007775700457789,0.0077519238208471,0.001,3.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,0.30578128711327374
04AF421.s2p,S21,0.0095775666914768,0.0096931439668783,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.2067498888246069
04AF471.s2p,S21,0.0093733744893617,0.009478707643865,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.123748492315629
04AF510.s2p,S21,0.0071474058190164,0.0071648139691577,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.2435590000358492
04AF560.s2p,S21,0.0077264149442162,0.0077550577434191,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.370712670879022
04AF561.s2p,S21,0.0095243742920452,0.0096228863384433,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-1.0343151516040126
04AF720.s2p,S21,0.0090331674702595,0.0090666983893358,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.37119780173118555
04AF780.s2p,S21,0.0087238438334803,0.0087636168866267,0.001,6.0,passive,unknown,results/batch_s21_0402af/leaderboard.csv,-0.4559120257719185
BLE18PK100SN1_series.s2p,S11,0.6817352200682892,0.6318572254255483,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,7.316329444992535
BLE18PK160SN1_series.s2p,S11,0.6669918422619869,0.6109281188982717,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,8.405458629536586
BLE18PS080BH1_series.s2p,S11,0.6852400034052876,0.6407261825660138,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,6.49609197041375
BLE18PS080SH1_series.s2p,S11,0.6852400034052876,0.6407261825660138,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,6.49609197041375
BLE18PS080SN1_series.s2p,S11,0.6852400034052876,0.6407261825660138,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,6.49609197041375
BLE18PS080SZ1_series.s2p,S11,0.6852400034052876,0.6407261825660138,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,6.49609197041375
BLE32PN260SH1_series.s2p,S11,0.6260515187115356,0.5835129901707703,0.001,3.0,passive,BLE,results/batch_s11_sparameters (1)/leaderboard.csv,6.794732904460171
NFZ32BW451HZ10_series.s2p,S11,0.0034102982447572,0.0032476686268771,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,4.76877991917914
NFZ32BW520HN11_series.s2p,S11,0.1021033284929018,0.1018845895056635,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.21423296425983585
NFZ32BW520HZ11_series.s2p,S11,0.1021033284929018,0.1018845895056635,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.21423296425983585
NFZ32BW621HN10_series.s2p,S11,0.002238613563425,0.0017768039713483,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,20.62926802650779
NFZ32BW621HZ10_series.s2p,S11,0.002238613563425,0.0017768039713483,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,20.62926802650779
NFZ32BW650HN11_series.s2p,S11,0.0656812316521778,0.065394543487908,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.43648414784300654
NFZ32BW650HZ11_series.s2p,S11,0.0656812316521778,0.065394543487908,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.43648414784300654
NFZ32BW6R8HN11_series.s2p,S11,0.3393058060049113,0.3394163191009138,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.032570352185756116
NFZ32BW6R8HZ11_series.s2p,S11,0.3393058060049113,0.3394163191009138,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.032570352185756116
NFZ32BW700HN10_series.s2p,S11,0.0770493522699088,0.0769092414621905,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.1818455361279231
NFZ32BW700HZ10_series.s2p,S11,0.0770493522699088,0.0769092414621905,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.1818455361279231
NFZ32BW7R4HN10_series.s2p,S11,0.3324658539820034,0.3325289090027078,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.018965863696736182
NFZ32BW7R4HZ10_series.s2p,S11,0.3324658539820034,0.3325289090027078,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.018965863696736182
NFZ32BW881HN10_series.s2p,S11,0.0008714869131406,0.0010445846393841,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-19.862343729259596
NFZ32BW881HZ10_series.s2p,S11,0.0008714869131406,0.0010445846393841,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-19.862343729259596
NFZ32BW8R4HN11_series.s2p,S11,0.314415264204783,0.3142286595348948,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.05934974892524346
NFZ32BW8R4HZ11_series.s2p,S11,0.314415264204783,0.3142286595348948,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.05934974892524346
NFZ32BW9R0HN10_series.s2p,S11,0.2914100662427693,0.2912080771826318,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.06931437295278266
NFZ32BW9R0HZ10_series.s2p,S11,0.2914100662427693,0.2912080771826318,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.06931437295278266
NFZ32BW9R8HN11_series.s2p,S11,0.2859894500252669,0.2860708637165817,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.0284673757397766
NFZ32BW9R8HZ11_series.s2p,S11,0.2859894500252669,0.2860708637165817,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.0284673757397766
NFZ32SW301HN10_series.s2p,S11,0.4221935322047414,0.4220478808678978,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.0344987134414329
NFZ32SW901HN10_series.s2p,S11,0.3324658539820034,0.3325289090027078,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.018965863696736182
NFZ5BBW100LN10_series.s2p,S11,0.290291773953634,0.2895389346471271,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2593388356320168
NFZ5BBW100LZ10_series.s2p,S11,0.290291773953634,0.2895389346471271,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2593388356320168
NFZ5BBW140LN10_series.s2p,S11,0.2564028957208119,0.2558549399463857,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.21370888690072695
NFZ5BBW140LZ10_series.s2p,S11,0.2564028957208119,0.2558549399463857,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.21370888690072695
NFZ5BBW141LN10_series.s2p,S11,0.0321351804632691,0.0332587927633846,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-3.496517784923599
NFZ5BBW141LZ10_series.s2p,S11,0.0321351804632691,0.0332587927633846,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-3.496517784923599
NFZ5BBW170LN10_series.s2p,S11,0.2290883686022107,0.229979785360889,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.389114804962512
NFZ5BBW170LZ10_series.s2p,S11,0.2290883686022107,0.229979785360889,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.389114804962512
NFZ5BBW220LN10_series.s2p,S11,0.2101450556449642,0.2095963464598255,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.26110972892254175
NFZ5BBW220LZ10_series.s2p,S11,0.2101450556449642,0.2095963464598255,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.26110972892254175
NFZ5BBW2R9LN10_series.s2p,S11,0.4358730726824945,0.429807774729362,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,1.3915284823182152
NFZ5BBW2R9LZ10_series.s2p,S11,0.4358730726824945,0.429807774729362,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,1.3915284823182152
NFZ5BBW310LN10_series.s2p,S11,0.154147829130446,0.1537402949135004,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2643788233960246
NFZ5BBW310LZ10_series.s2p,S11,0.154147829130446,0.1537402949135004,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2643788233960246
NFZ5BBW450LN10_series.s2p,S11,0.1231328182055035,0.1228277767816532,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2477336491569557
NFZ5BBW450LZ10_series.s2p,S11,0.1231328182055035,0.1228277767816532,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.2477336491569557
NFZ5BBW4R5LN10_series.s2p,S11,0.370196551066213,0.3711676365484592,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.262316188373263
NFZ5BBW4R5LZ10_series.s2p,S11,0.370196551066213,0.3711676365484592,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-0.262316188373263
NFZ5BBW520LN10_series.s2p,S11,0.0975535334930044,0.0986311094351435,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-1.1045996014243538
NFZ5BBW520LZ10_series.s2p,S11,0.0975535334930044,0.0986311094351435,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-1.1045996014243538
NFZ5BBW610LN10_series.s2p,S11,0.0847919317605319,0.0859414267288101,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-1.3556655030865212
NFZ5BBW610LZ10_series.s2p,S11,0.0847919317605319,0.0859414267288101,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,-1.3556655030865212
NFZ5BBW6R7LN10_series.s2p,S11,0.3308618376761951,0.3305434083250778,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.0962423933064618
NFZ5BBW6R7LZ10_series.s2p,S11,0.3308618376761951,0.3305434083250778,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.0962423933064618
NFZ5BBW7R6LN10_series.s2p,S11,0.3308618376761951,0.3305434083250778,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.0962423933064618
NFZ5BBW7R6LZ10_series.s2p,S11,0.3308618376761951,0.3305434083250778,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,0.0962423933064618
NFZ5BBW970LN10_series.s2p,S11,0.0510137854155393,0.0504186408154515,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,1.166634852207062
NFZ5BBW970LZ10_series.s2p,S11,0.0510137854155393,0.0504186408154515,0.001,3.0,passive,NFZ,results/batch_s11_sparameters (1)/leaderboard.csv,1.166634852207062
LQG15HH10NH02_series.s2p,S21,0.0558504679048601,0.0560987402842803,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.44453052719832226
LQG15HH10NJ02_series.s2p,S21,0.0558504679048601,0.0560987402842803,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.44453052719832226
LQG15HH12NG02_series.s2p,S21,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH12NH02_series.s2p,S21,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH12NJ02_series.s2p,S21,0.0565754580119016,0.0569403325417978,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.6449342925680602
LQG15HH15NG02_series.s2p,S21,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH15NH02_series.s2p,S21,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH15NJ02_series.s2p,S21,0.0535444578128015,0.0529822833031633,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,1.049921005090091
LQG15HH18NG02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH18NH02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH18NJ02_series.s2p,S21,0.0430406242492435,0.0426442887176542,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.9208405744632391
LQG15HH1N0B02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N0C02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N0S02_series.s2p,S21,0.051324276324639,0.0510714416127152,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,0.4926220689884739
LQG15HH1N1B02_series.s2p,S21,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N1C02_series.s2p,S21,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N1S02_series.s2p,S21,0.0534024391060089,0.0536911497518263,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-0.5406319461256931
LQG15HH1N2B02_series.s2p,S21,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N2C02_series.s2p,S21,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N2S02_series.s2p,S21,0.0463373473055849,0.0475329378311944,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-2.580187678256245
LQG15HH1N3B02_series.s2p,S21,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-3.186189306171288
LQG15HH1N3C02_series.s2p,S21,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-3.186189306171288
LQG15HH1N3S02_series.s2p,S21,0.0398883121142481,0.0411592292492445,0.05,20.0,passive,LQG,results/batch_s21_sparameters (3)/leaderboard.csv,-3.186189306171288
LQP03TN0N6BZ2_series.s2p,S21,8.454130738875119e-05,8.419973317765594e-05,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.404032326498768
LQP15MN10NG02_series.s2p,S21,0.0138412753434787,0.0138654130323012,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.1743891962518609
LQP15MN12NG02_series.s2p,S21,0.01208374531498,0.0120943192851964,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.08750573552135155
LQP15MN15NG02_series.s2p,S21,0.0099483776665413,0.009948553425236,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.0017667071013172284
LQP15MN18NG02_series.s2p,S21,0.0083220402735132,0.008317636468154,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.05291737620179073
LQP15MN1N0B02_series.s2p,S21,0.0003552140933983,0.0003553567252275,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.04015376412445522
LQP15MN1N0W02_series.s2p,S21,0.0003552140933983,0.0003553567252275,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.04015376412445522
LQP15MN1N1B02_series.s2p,S21,0.00066178396302,0.0006617165863059,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.010181073864727826
LQP15MN1N1W02_series.s2p,S21,0.00066178396302,0.0006617165863059,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.010181073864727826
LQP15MN1N2B02_series.s2p,S21,0.0008428344683693,0.0008430632701635,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.027146705881954395
LQP15MN1N2W02_series.s2p,S21,0.0008428344683693,0.0008430632701635,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.027146705881954395
LQP15MN1N3B02_series.s2p,S21,0.0010170132043224,0.0010176452344968,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.062145719614443325
LQP15MN1N3W02_series.s2p,S21,0.0010170132043224,0.0010176452344968,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.062145719614443325
LQP15MN1N4W02_series.s2p,S21,0.0012311257325869,0.0012323959740631,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.10317723385822544
LQP15MN1N5B02_series.s2p,S21,0.0014129431791704,0.0014148421250937,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.13439648184685712
LQP15MN1N5W02_series.s2p,S21,0.0014129431791704,0.0014148421250937,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.13439648184685712
LQP15MN1N6B02_series.s2p,S21,0.002067876174278,0.0020702880230802,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.11663410179973525
LQP15MN1N6W02_series.s2p,S21,0.002067876174278,0.0020702880230802,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.11663410179973525
LQP15MN1N7W02_series.s2p,S21,0.0035437274135296,0.0035472493150443,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.099384097694808
LQP15MN1N8B02_series.s2p,S21,0.0044638510478573,0.004469367632493,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.12358352858453464
LQP15MN1N8W02_series.s2p,S21,0.0044638510478573,0.004469367632493,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.12358352858453464
LQP15MN1N9W02_series.s2p,S21,0.0056717489622588,0.0056802662940137,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.15017116962644883
LQP15MN22NG02_series.s2p,S21,0.0067276613708062,0.006720105048704,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.11231721820884426
LQP15MN27NG02_series.s2p,S21,0.0052268144595982,0.0052182625051383,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,0.16361695112778415
LQP15MN2N0B02_series.s2p,S21,0.0071925028752827,0.0072054445949458,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.179933465269433
LQP15MN2N0W02_series.s2p,S21,0.0071925028752827,0.0072054445949458,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.179933465269433
LQP15MN2N1W02_series.s2p,S21,0.0081887661290689,0.0082066036688277,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.21782939551148323
LQP15MN2N2B02_series.s2p,S21,0.0091702360483152,0.0091930106893911,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.24835392410736187
LQP15MN2N2W02_series.s2p,S21,0.0091702360483152,0.0091930106893911,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.24835392410736187
LQP15MN2N3W02_series.s2p,S21,0.0093228643662459,0.0093475877105607,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.2651904322915212
LQP15MN2N4B02_series.s2p,S21,0.0103833210277856,0.0104141758336569,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.29715739105757766
LQP15MN2N4W02_series.s2p,S21,0.0103833210277856,0.0104141758336569,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.29715739105757766
LQP15MN2N5W02_series.s2p,S21,0.0184989219794666,0.0185859711093716,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.47056325769480706
LQP15MN2N6W02_series.s2p,S21,0.0113624655710948,0.011400845924886,0.05,20.0,passive,LQP,results/batch_s21_sparameters (3)/leaderboard.csv,-0.33778191494667364
